frame_start,frame_end,frame_time,is_delayed
441076129567752,441076336374478,206806726,True
441076613374013,441076649976593,36602580,True
441076580007265,441076609251747,29244482,True
441077764496494,441077773704785,9208291,False
441078064780534,441078077438361,12657827,False
441078365073084,441078373768592,8695508,False
441076663422756,441076689669285,26246529,True
441077163915418,441077191746400,27830982,True
441077814545324,441077825046669,10501345,False
441076396496447,441076605557093,209060646,True
441076696789333,441076704392247,7602914,False
441077197281118,441077215484939,18203821,True
441077697765646,441077708634785,10869139,False
441076346448673,441076387597632,41148959,True
441077681082370,441077695751438,14669068,False
441077180598095,441077209092016,28493921,True
441077714448224,441077725607746,11159522,False
