frame_start,frame_end,frame_time,is_delayed
592002518260366,592002526812718,8552352,False
592002051120344,592002060286526,9166182,False
592002418160242,592002430939680,12779438,False
592002785186331,592002800590295,15403964,False
592002768504230,592002782453718,13949488,False
592002401476400,592002410190026,8713626,False
592001567290743,592001727814027,160523284,True
592002751821959,592002765283526,13461567,False
592002084489514,592002089835526,5346012,False
592002484894135,592002494201757,9307622,False
592002434843655,592002442687411,7843756,False
592003369290928,592003383553679,14262751,False
592001750821675,592001779820911,28999236,True
592001784192047,592001789403027,5210980,False
592002735138957,592002753891487,18752530,True
592001667404503,592001765514642,98110139,True
