frame_time
9481569
8435654
22481795
9181725
20752677
22320834
202187175
26524418
17607572
6793841
13994509
11701859
35461228
11043661
31004653
10872498
23281040
9911498
231174158
15484667
31283045
6463790
44653809
8171188
25092768
236452084
7404626
283542343
6257408
21951499
8186121
11261004
9622929
13367423
20019247
17724757
12719059
152688413
97978895
101815730
16550609
11063433
16184462
8656479
10909374
6339917
8445229
15089454
6986105
107455370
192042388
288641148
5566519
13021543
246143681
37538154
9927960
9536455
19019341
7466491
45819191
12052733
12633930
8552352
9166182
12779438
15403964
13949488
8713626
160523284
13461567
5346012
9307622
7843756
14262751
28999236
5210980
18752530
98110139
8231194
201597010
41690212
17840870
13621402
263303644
90875319
10389949
10695026
9264757
16658266
13748442
10349428
51262400
18155004
5808385
10365449
13775995
29923402
14217290
9170124
13110470
58136616
85847297
251674360
7187278
24463860
30677659
12005120
205932478
10091423
10771056
31900721
6791056
48065006
11252769
10019455
11365616
12769999
12480370
6765789
11615739
9294936
11833059
11708382
212379095
19694214
194381093
11210774
12482051
18112294
16963146
38274772
34436071
14639480
10176267
9413587
10533623
9978850
10811488
14301251
113047967
8302527
6600715
13687783
9618556
24315113
10605955
14757866
14101049
15900308
200547495
13311031
26906820
5068840
8619128
11034563
9067593
17666630
66694097
198409679
8822511
10447868
13163545
18950361
191800325
15310517
199417254
11150697
7866251
28691277
28062050
9200232
12468479
8247421
26659375
13316765
211565693
48057707
9944007
29408580
35272026
9101503
13396256
18975352
12431263
18099080
28611900
13305253
10674438
39138901
8468147
10437110
9133090
5805351
21007416
16804480
10672984
7858200
13154860
267103622
36844730
9998874
16264436
11573885
18143283
197861726
