frame_start,frame_end,frame_time,is_delayed
592839707401810,592839715633004,8231194,False
592838005925495,592838207522505,201597010,True
592838222731639,592838264421851,41690212,True
592838623091097,592838640931967,17840870,True
592839573948641,592839587570043,13621402,False
592838289454707,592838552758351,263303644,True
592877715841850,592877806717169,90875319,True
592839740764324,592839751154273,10389949,False
592840224739593,592840235434619,10695026,False
592838673137248,592838682402005,9264757,False
592838539682354,592838556340620,16658266,True
592840174480754,592840188229196,13748442,False
592839223633423,592839233982851,10349428,False
592877949396231,592878000658631,51262400,True
592839206951654,592839225106658,18155004,True
592839106860466,592839112668851,5808385,False
592839690719863,592839701085312,10365449,False
592840208059201,592840221835196,13775995,False
592838639772603,592838669696005,29923402,True
592840191162483,592840205379773,14217290,False
592839607311688,592839616481812,9170124,False
592839590630304,592839603740774,13110470,False
592838556364081,592838614500697,58136616,True
592877899347911,592877985195208,85847297,True
