frame_start,frame_end,frame_time,is_delayed
592212324711190,592212331051107,6339917,False
592213475922339,592213484367568,8445229,False
592214009815536,592214024904990,15089454,False
592212341395502,592212348381607,6986105,False
592212758503852,592212865959222,107455370,True
592246691568040,592246883610428,192042388,True
592211974337343,592212262978491,288641148,True
592212875292895,592212880859414,5566519,False
592213442554025,592213455575568,13021543,False
592211640648926,592211886792607,246143681,True
592212257973184,592212295511338,37538154,True
592213792921415,592213802849375,9927960,False
592213859657958,592213869194413,9536455,False
592213309080650,592213328099991,19019341,True
592214026500153,592214033966644,7466491,False
592211907599685,592211953418876,45819191,True
592213342449181,592213354501914,12052733,False
592212308026908,592212320660838,12633930,False
