Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697983905913,-136,4260,-149,0,100
1697983906029,-136,4260,-149,0,100
1697983906142,-136,4260,-149,0,100
1697983906255,-136,4260,-149,0,100
1697983906373,-136,4260,-149,0,100
1697983906486,-136,4260,-149,0,100
1697983906600,-136,4260,-149,0,100
1697983906717,-136,4260,-149,0,100
1697983906839,-136,4260,-149,0,100
1697983906956,-136,4260,-149,0,100
1697983907074,-136,4260,-149,0,100
1697983907192,-136,4260,-149,0,100
1697983907311,-136,4260,-149,0,100
1697983907429,-136,4260,-149,0,100
1697983907546,-136,4260,-149,0,100
1697983907659,-136,4260,-149,0,100
1697983907778,-136,4260,-149,0,100
1697983907890,-136,4260,-149,0,100
1697983908017,-136,4260,-149,0,100
1697983908141,-136,4260,-149,0,100
1697983908257,-136,4260,-149,0,100
1697983908373,-136,4260,-149,0,100
1697983908492,-136,4260,-149,0,100
1697983908611,-136,4260,-149,0,100
1697983908729,-136,4260,-149,0,100
1697983908858,-136,4260,-149,0,100
1697983908983,-136,4260,-149,0,100
1697983909098,-136,4260,-149,0,100
1697983909213,-136,4260,-149,0,100
1697983909329,-136,4260,-149,0,100
1697983909441,-136,4260,-149,0,100
1697983909556,-136,4260,-149,0,100
1697983909678,-136,4260,-149,0,100
1697983909795,-136,4260,-149,0,100
1697983909918,-136,4260,-149,0,100
1697983910041,-136,4260,-149,0,100
1697983910167,-136,4260,-149,0,100
1697983910281,-136,4260,-149,0,100
1697983910398,-136,4260,-149,0,100
1697983910521,-136,4260,-149,0,100
1697983910634,-136,4260,-149,0,100
1697983910756,-136,4260,-149,0,100
1697983910875,-136,4260,-149,0,100
1697983911001,-136,4260,-149,0,100
1697983911117,-136,4260,-149,0,100
1697983911234,-136,4260,-149,0,100
1697983911353,-136,4260,-149,0,100
1697983911470,-136,4260,-149,0,100
1697983911584,-136,4260,-149,0,100
1697983911695,-136,4260,-149,0,100
1697983911807,-136,4260,-149,0,100
1697983911919,-136,4260,-149,0,100
1697983912029,-136,4260,-149,0,100
1697983912150,-136,4260,-149,0,100
1697983912267,-136,4260,-149,0,100
1697983912383,-136,4260,-149,0,100
1697983912502,-136,4260,-149,0,100
1697983912627,-136,4260,-149,0,100
1697983912743,-136,4260,-149,0,100
1697983912862,-136,4260,-149,0,100
1697983912977,-136,4260,-149,0,100
1697983913091,-136,4260,-149,0,100
1697983913205,-136,4260,-149,0,100
1697983913322,-136,4260,-149,0,100
1697983913438,-136,4260,-149,0,100
1697983913559,-136,4260,-149,0,100
1697983913671,-136,4260,-149,0,100
1697983913795,-136,4260,-149,0,100
1697983913913,-136,4260,-149,0,100
1697983914027,-136,4260,-149,0,100
1697983914142,-136,4260,-149,0,100
1697983914254,-136,4260,-149,0,100
1697983914373,-136,4260,-149,0,100
1697983914484,-136,4260,-149,0,100
1697983914599,-136,4260,-149,0,100
1697983914714,-136,4260,-149,0,100
1697983914829,-136,4260,-149,0,100
1697983914947,-136,4260,-149,0,100
1697983915062,-136,4260,-149,0,100
1697983915177,-136,4260,-149,0,100
1697983915297,-136,4260,-149,0,100
1697983915419,-136,4260,-149,0,100
1697983915528,-136,4260,-149,0,100
1697983915637,-136,4260,-149,0,100
1697983915756,-136,4260,-149,0,100
1697983915872,-136,4260,-149,0,100
1697983915989,-136,4260,-149,0,100
1697983916101,-136,4260,-149,0,100
1697983916213,-136,4260,-149,0,100
1697983916325,-136,4260,-149,0,100
1697983916439,-136,4260,-149,0,100
1697983916560,-136,4260,-149,0,100
1697983916671,-136,4260,-149,0,100
1697983916781,-136,4260,-149,0,100
1697983916892,-136,4260,-149,0,100
1697983917008,-136,4260,-149,0,100
1697983917124,-136,4260,-149,0,100
1697983917238,-136,4260,-149,0,100
1697983917351,-136,4260,-149,0,100
1697983917465,-136,4260,-149,0,100
1697983917580,-136,4260,-149,0,100
1697983917692,-136,4260,-149,0,100
1697983917806,-136,4260,-149,0,100
1697983917934,-136,4260,-149,0,100
1697983918050,-136,4260,-149,0,100
1697983918162,-136,4260,-149,0,100
1697983918277,-136,4260,-149,0,100
1697983918394,-136,4260,-149,0,100
1697983918506,-136,4260,-149,0,100
1697983918616,-262,4260,-299,0,100
1697983918728,-262,4260,-299,0,100
1697983918841,-262,4260,-299,0,100
1697983918951,-262,4260,-299,0,100
1697983919066,-262,4260,-299,0,100
1697983919181,-262,4260,-299,0,100
