Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697983486520,-160,4260,-166,0,100
1697983486630,-160,4260,-166,0,100
1697983486738,-160,4260,-166,0,100
1697983486845,-160,4260,-166,0,100
1697983486952,-160,4260,-166,0,100
1697983487060,-160,4260,-166,0,100
1697983487170,-160,4260,-166,0,100
1697983487277,-160,4260,-166,0,100
1697983487388,-160,4260,-166,0,100
1697983487496,-160,4260,-166,0,100
1697983487607,-160,4260,-166,0,100
1697983487716,-160,4260,-166,0,100
1697983487825,-160,4260,-166,0,100
1697983487934,-160,4260,-166,0,100
1697983488043,-160,4260,-166,0,100
1697983488154,-160,4260,-166,0,100
1697983488262,-160,4260,-166,0,100
1697983488372,-160,4260,-166,0,100
1697983488481,-160,4260,-166,0,100
1697983488593,-160,4260,-166,0,100
1697983488716,-160,4260,-166,0,100
1697983488828,-160,4260,-166,0,100
1697983488941,-160,4260,-166,0,100
1697983489058,-160,4260,-166,0,100
1697983489167,-160,4260,-166,0,100
1697983489274,-160,4260,-166,0,100
1697983489391,-160,4260,-166,0,100
1697983489508,-160,4260,-166,0,100
1697983489626,-160,4260,-166,0,100
1697983489743,-160,4260,-166,0,100
1697983489860,-160,4260,-166,0,100
1697983489977,-160,4260,-166,0,100
1697983490094,-160,4260,-166,0,100
1697983490204,-160,4260,-166,0,100
1697983490320,-160,4260,-166,0,100
1697983490437,-160,4260,-166,0,100
1697983490549,-160,4260,-166,0,100
1697983490658,-160,4260,-166,0,100
1697983490770,-160,4260,-166,0,100
1697983490885,-160,4260,-166,0,100
1697983491002,-160,4260,-166,0,100
1697983491112,-160,4260,-166,0,100
1697983491222,58,4260,18,0,100
1697983491334,58,4260,18,0,100
1697983491448,58,4260,18,0,100
1697983491556,58,4260,18,0,100
1697983491666,58,4260,18,0,100
1697983491778,58,4260,18,0,100
1697983491887,58,4260,18,0,100
1697983491999,58,4260,18,0,100
1697983492113,58,4260,18,0,100
1697983492228,58,4260,18,0,100
1697983492338,58,4260,18,0,100
1697983492448,58,4260,18,0,100
1697983492557,58,4260,18,0,100
1697983492667,58,4260,18,0,100
1697983492778,58,4260,18,0,100
1697983492888,58,4260,18,0,100
1697983493003,58,4260,18,0,100
1697983493112,58,4260,18,0,100
1697983493222,58,4260,18,0,100
1697983493334,58,4260,18,0,100
1697983493688,58,4260,18,0,100
1697983493800,58,4260,18,0,100
1697983493912,58,4260,18,0,100
1697983494022,58,4260,18,0,100
1697983494132,58,4260,18,0,100
1697983494264,58,4260,18,0,100
1697983494381,58,4260,18,0,100
1697983494519,58,4260,18,0,100
1697983494633,58,4260,18,0,100
1697983494770,58,4260,18,0,100
1697983494882,58,4260,18,0,100
1697983494996,58,4260,18,0,100
1697983495105,58,4260,18,0,100
1697983495216,58,4260,18,0,100
1697983495333,58,4260,18,0,100
1697983495450,58,4260,18,0,100
1697983495564,58,4260,18,0,100
1697983495677,58,4260,18,0,100
1697983495797,58,4260,18,0,100
1697983495907,58,4260,18,0,100
1697983496014,58,4260,18,0,100
1697983496125,58,4260,18,0,100
1697983496241,58,4260,18,0,100
1697983496349,58,4260,18,0,100
1697983496458,58,4260,18,0,100
1697983496566,58,4260,18,0,100
1697983496731,58,4260,18,0,100
1697983496838,58,4260,18,0,100
1697983496948,58,4260,18,0,100
1697983497058,58,4260,18,0,100
1697983497175,58,4260,18,0,100
1697983497290,58,4260,18,0,100
1697983497404,58,4260,18,0,100
1697983497695,58,4260,18,0,100
1697983497802,58,4260,18,0,100
1697983497915,58,4260,18,0,100
1697983498038,58,4260,18,0,100
1697983498152,58,4260,18,0,100
1697983498271,58,4260,18,0,100
1697983498385,58,4260,18,0,100
1697983498496,58,4260,18,0,100
1697983498611,58,4260,18,0,100
1697983498727,58,4260,18,0,100
1697983498835,58,4260,18,0,100
1697983498947,58,4260,18,0,100
1697983499058,58,4260,18,0,100
1697983499167,58,4260,18,0,100
1697983499274,58,4260,18,0,100
1697983499382,58,4260,18,0,100
1697983499489,58,4260,18,0,100
1697983499597,58,4260,18,0,100
1697983499704,58,4260,18,0,100
1697983499813,58,4260,18,0,100
1697983499920,58,4260,18,0,100
1697983500028,58,4260,18,0,100
1697983500135,58,4260,18,0,100
1697983500243,58,4260,18,0,100
1697983500356,58,4260,18,0,100
1697983500466,58,4260,18,0,100
1697983500577,58,4260,18,0,100
1697983500686,58,4260,18,0,100
1697983500807,58,4260,18,0,100
1697983500928,58,4260,18,0,100
1697983501035,58,4260,18,0,100
1697983501143,58,4260,18,0,100
1697983501253,58,4260,18,0,100
1697983501363,58,4260,18,0,100
1697983501476,58,4260,18,0,100
1697983501590,58,4260,18,0,100
1697983501703,58,4260,18,0,100
1697983501812,208,4260,42,0,100
1697983501928,208,4260,42,0,100
1697983502040,208,4260,42,0,100
1697983502152,208,4260,42,0,100
1697983502265,208,4260,42,0,100
1697983502379,208,4260,42,0,100
1697983502491,208,4260,42,0,100
1697983502604,208,4260,42,0,100
1697983502720,208,4260,42,0,100
1697983502844,208,4260,42,0,100
1697983502957,208,4260,42,0,100
1697983503068,208,4260,42,0,100
1697983503181,208,4260,42,0,100
1697983503293,208,4260,42,0,100
1697983503404,208,4260,42,0,100
1697983503515,208,4260,42,0,100
1697983503629,208,4260,42,0,100
1697983503742,208,4260,42,0,100
1697983503850,208,4260,42,0,100
1697983503963,208,4260,42,0,100
1697983504076,208,4260,42,0,100
1697983504187,208,4260,42,0,100
1697983504302,208,4260,42,0,100
1697983504453,208,4260,42,0,100
1697983504563,208,4260,42,0,100
1697983504680,208,4260,42,0,100
1697983504793,208,4260,42,0,100
1697983504905,208,4260,42,0,100
1697983505012,208,4260,42,0,100
1697983505124,208,4260,42,0,100
1697983505238,208,4260,42,0,100
1697983505345,208,4260,42,0,100
1697983505457,208,4260,42,0,100
1697983505567,208,4260,42,0,100
1697983505679,208,4260,42,0,100
1697983505790,208,4260,42,0,100
1697983505904,208,4260,42,0,100
1697983506013,208,4260,42,0,100
1697983506127,208,4260,42,0,100
1697983506242,208,4260,42,0,100
1697983506353,208,4260,42,0,100
1697983506468,208,4260,42,0,100
1697983506581,208,4260,42,0,100
1697983506695,208,4260,42,0,100
1697983506813,208,4260,42,0,100
1697983506928,208,4260,42,0,100
1697983507038,208,4260,42,0,100
1697983507151,208,4260,42,0,100
1697983507265,208,4260,42,0,100
1697983507378,208,4260,42,0,100
1697983507494,208,4260,42,0,100
1697983507607,208,4260,42,0,100
1697983507715,208,4260,42,0,100
1697983507827,208,4260,42,0,100
1697983507937,208,4260,42,0,100
1697983508046,208,4260,42,0,100
1697983508157,208,4260,42,0,100
1697983508270,208,4260,42,0,100
1697983508387,208,4260,42,0,100
1697983508500,208,4260,42,0,100
1697983508612,208,4260,42,0,100
1697983508723,208,4260,42,0,100
1697983508835,208,4260,42,0,100
1697983508945,208,4260,42,0,100
1697983509054,208,4260,42,0,100
1697983509164,208,4260,42,0,100
1697983509276,208,4260,42,0,100
1697983509389,208,4260,42,0,100
1697983509499,208,4260,42,0,100
1697983509612,208,4260,42,0,100
1697983509721,208,4260,42,0,100
1697983509830,208,4260,42,0,100
1697983509939,208,4260,42,0,100
1697983510049,208,4260,42,0,100
1697983510159,208,4260,42,0,100
1697983510276,208,4260,42,0,100
1697983510388,208,4260,42,0,100
1697983510499,208,4260,42,0,100
1697983510611,208,4260,42,0,100
1697983510722,208,4260,42,0,100
1697983510836,208,4260,42,0,100
1697983510949,208,4260,42,0,100
1697983511063,208,4260,42,0,100
1697983511172,208,4260,42,0,100
1697983511282,208,4260,42,0,100
1697983511395,208,4260,42,0,100
1697983511511,208,4260,42,0,100
1697983511624,208,4260,42,0,100
1697983511735,208,4260,42,0,100
1697983511845,208,4260,42,0,100
1697983511957,208,4260,42,0,100
1697983512071,208,4260,42,0,100
1697983512181,208,4260,42,0,100
1697983512288,185,4260,157,0,100
1697983512396,185,4260,157,0,100
1697983512509,185,4260,157,0,100
1697983512621,185,4260,157,0,100
1697983512733,185,4260,157,0,100
1697983512843,185,4260,157,0,100
1697983512954,185,4260,157,0,100
1697983513064,185,4260,157,0,100
1697983513175,185,4260,157,0,100
1697983513285,185,4260,157,0,100
1697983513394,185,4260,157,0,100
1697983513505,185,4260,157,0,100
1697983513617,185,4260,157,0,100
1697983513729,185,4260,157,0,100
1697983513833,185,4260,157,0,100
1697983513939,185,4260,157,0,100
1697983514048,185,4260,157,0,100
1697983514159,185,4260,157,0,100
