Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697983067580,139,4260,143,0,100
1697983067688,139,4260,143,0,100
1697983067799,139,4260,143,0,100
1697983067907,139,4260,143,0,100
1697983068014,139,4260,143,0,100
1697983068122,139,4260,143,0,100
1697983068234,139,4260,143,0,100
1697983068343,139,4260,143,0,100
1697983068453,139,4260,143,0,100
1697983068562,139,4260,143,0,100
1697983068671,139,4260,143,0,100
1697983068782,139,4260,143,0,100
1697983068890,139,4260,143,0,100
1697983068998,139,4260,143,0,100
1697983069108,139,4260,143,0,100
1697983069218,139,4260,143,0,100
1697983069326,139,4260,143,0,100
1697983069435,139,4260,143,0,100
1697983069545,139,4260,143,0,100
1697983069664,139,4260,143,0,100
1697983069781,139,4260,143,0,100
1697983069897,139,4260,143,0,100
1697983070009,139,4260,143,0,100
1697983070132,139,4260,143,0,100
1697983070246,139,4260,143,0,100
1697983070360,139,4260,143,0,100
1697983070469,139,4260,143,0,100
1697983070576,139,4260,143,0,100
1697983070690,139,4260,143,0,100
1697983070808,139,4260,143,0,100
1697983070919,139,4260,143,0,100
1697983071027,139,4260,143,0,100
1697983071136,139,4260,143,0,100
1697983071245,139,4260,143,0,100
1697983071354,139,4260,143,0,100
1697983071471,139,4260,143,0,100
1697983071587,139,4260,143,0,100
1697983071702,139,4260,143,0,100
1697983071817,139,4260,143,0,100
1697983071933,139,4260,143,0,100
1697983072048,139,4260,143,0,100
1697983072167,139,4260,143,0,100
1697983072278,139,4260,143,0,100
1697983072389,139,4260,143,0,100
1697983072499,139,4260,143,0,100
1697983072609,139,4260,143,0,100
1697983072717,139,4260,143,0,100
1697983072832,139,4260,143,0,100
1697983072942,139,4260,143,0,100
1697983073051,139,4260,143,0,100
1697983073159,139,4260,143,0,100
1697983073268,139,4260,143,0,100
1697983073376,139,4260,143,0,100
1697983073485,-529,4260,-502,0,100
1697983073595,-529,4260,-502,0,100
1697983073734,-529,4260,-502,0,100
1697983073844,-529,4260,-502,0,100
1697983073955,-529,4260,-502,0,100
1697983074073,-529,4260,-502,0,100
1697983074181,-529,4260,-502,0,100
1697983074296,-529,4260,-502,0,100
1697983074410,-529,4260,-502,0,100
1697983074520,-529,4260,-502,0,100
1697983074830,-529,4260,-502,0,100
1697983074937,-529,4260,-502,0,100
1697983075047,-529,4260,-502,0,100
1697983075158,-529,4260,-502,0,100
1697983075270,-529,4260,-502,0,100
1697983075382,-529,4260,-502,0,100
1697983075497,-529,4260,-502,0,100
1697983075608,-529,4260,-502,0,100
1697983075722,-529,4260,-502,0,100
1697983075837,-529,4260,-502,0,100
1697983075955,-529,4260,-502,0,100
1697983076071,-529,4260,-502,0,100
1697983076186,-529,4260,-502,0,100
1697983076300,-529,4260,-502,0,100
1697983076412,-529,4260,-502,0,100
1697983076524,-529,4260,-502,0,100
1697983076640,-529,4260,-502,0,100
1697983076749,-529,4260,-502,0,100
1697983076870,-529,4260,-502,0,100
1697983076984,-529,4260,-502,0,100
1697983077096,-529,4260,-502,0,100
1697983077214,-529,4260,-502,0,100
1697983077326,-529,4260,-502,0,100
1697983077437,-529,4260,-502,0,100
1697983077550,-529,4260,-502,0,100
1697983077657,-529,4260,-502,0,100
1697983077767,-529,4260,-502,0,100
1697983077875,-529,4260,-502,0,100
1697983077988,-529,4260,-502,0,100
1697983078100,-529,4260,-502,0,100
1697983078213,-529,4260,-502,0,100
1697983078323,-529,4260,-502,0,100
1697983078446,-529,4260,-502,0,100
1697983078561,-529,4260,-502,0,100
1697983078683,-529,4260,-502,0,100
1697983078804,-529,4260,-502,0,100
1697983078911,-529,4260,-502,0,100
1697983079020,-529,4260,-502,0,100
1697983079132,-529,4260,-502,0,100
1697983079247,-529,4260,-502,0,100
1697983079362,-529,4260,-502,0,100
1697983079476,-529,4260,-502,0,100
1697983079589,-529,4260,-502,0,100
1697983079702,-529,4260,-502,0,100
1697983079817,-529,4260,-502,0,100
1697983079928,-529,4260,-502,0,100
1697983080043,-529,4260,-502,0,100
1697983080161,-529,4260,-502,0,100
1697983080271,-529,4260,-502,0,100
1697983080379,-529,4260,-502,0,100
1697983080490,-529,4260,-502,0,100
1697983080602,-529,4260,-502,0,100
1697983080718,-529,4260,-502,0,100
1697983080833,-529,4260,-502,0,100
1697983080944,-529,4260,-502,0,100
1697983081055,-529,4260,-502,0,100
1697983081171,-529,4260,-502,0,100
1697983081280,-529,4260,-502,0,100
1697983081391,-529,4260,-502,0,100
1697983081502,-529,4260,-502,0,100
1697983081616,-529,4260,-502,0,100
1697983081730,-529,4260,-502,0,100
1697983081843,-529,4260,-502,0,100
1697983081958,-529,4260,-502,0,100
1697983082067,-529,4260,-502,0,100
1697983082179,-529,4260,-502,0,100
1697983082294,-529,4260,-502,0,100
1697983082409,-529,4260,-502,0,100
1697983082521,-529,4260,-502,0,100
1697983082635,-529,4260,-502,0,100
1697983082750,-529,4260,-502,0,100
1697983082865,-529,4260,-502,0,100
1697983082978,-529,4260,-502,0,100
1697983083091,-529,4260,-502,0,100
1697983083202,-529,4260,-502,0,100
1697983083311,-529,4260,-502,0,100
1697983083422,-529,4260,-502,0,100
1697983083536,-529,4260,-502,0,100
1697983083657,-529,4260,-502,0,100
1697983083771,182,4260,95,0,100
1697983083885,182,4260,95,0,100
1697983083998,182,4260,95,0,100
1697983084110,182,4260,95,0,100
1697983084220,182,4260,95,0,100
1697983084335,182,4260,95,0,100
1697983084452,182,4260,95,0,100
1697983084567,182,4260,95,0,100
1697983084680,182,4260,95,0,100
1697983084796,182,4260,95,0,100
1697983084907,182,4260,95,0,100
1697983085021,182,4260,95,0,100
1697983085137,182,4260,95,0,100
1697983085250,182,4260,95,0,100
1697983085363,182,4260,95,0,100
1697983085477,182,4260,95,0,100
1697983085589,182,4260,95,0,100
1697983085706,182,4260,95,0,100
1697983085823,182,4260,95,0,100
1697983085938,182,4260,95,0,100
1697983086052,182,4260,95,0,100
1697983086162,182,4260,95,0,100
1697983086272,182,4260,95,0,100
1697983086383,182,4260,95,0,100
1697983086493,182,4260,95,0,100
1697983086607,182,4260,95,0,100
1697983086721,182,4260,95,0,100
1697983086832,182,4260,95,0,100
1697983086945,182,4260,95,0,100
1697983087056,182,4260,95,0,100
1697983087168,182,4260,95,0,100
1697983087282,182,4260,95,0,100
1697983087396,182,4260,95,0,100
1697983087508,182,4260,95,0,100
1697983087624,182,4260,95,0,100
1697983087744,182,4260,95,0,100
1697983087857,182,4260,95,0,100
1697983087971,182,4260,95,0,100
1697983088081,182,4260,95,0,100
1697983088194,182,4260,95,0,100
1697983088307,182,4260,95,0,100
1697983088424,182,4260,95,0,100
1697983088537,182,4260,95,0,100
1697983088651,182,4260,95,0,100
1697983088764,182,4260,95,0,100
1697983088873,182,4260,95,0,100
1697983088983,182,4260,95,0,100
1697983089097,182,4260,95,0,100
1697983089211,182,4260,95,0,100
1697983089323,182,4260,95,0,100
1697983089439,182,4260,95,0,100
1697983089548,182,4260,95,0,100
1697983089661,182,4260,95,0,100
1697983089774,182,4260,95,0,100
1697983089886,182,4260,95,0,100
1697983089998,182,4260,95,0,100
1697983090111,182,4260,95,0,100
1697983090224,182,4260,95,0,100
1697983090337,182,4260,95,0,100
1697983090451,182,4260,95,0,100
1697983090561,182,4260,95,0,100
1697983090676,182,4260,95,0,100
1697983090788,182,4260,95,0,100
1697983090903,182,4260,95,0,100
1697983091013,182,4260,95,0,100
1697983091125,182,4260,95,0,100
1697983091236,182,4260,95,0,100
1697983091347,182,4260,95,0,100
1697983091459,182,4260,95,0,100
1697983091568,182,4260,95,0,100
1697983091681,182,4260,95,0,100
1697983091791,182,4260,95,0,100
1697983091903,182,4260,95,0,100
1697983092016,182,4260,95,0,100
1697983092126,182,4260,95,0,100
1697983092237,182,4260,95,0,100
1697983092346,182,4260,95,0,100
1697983092459,182,4260,95,0,100
1697983092570,182,4260,95,0,100
1697983092685,182,4260,95,0,100
1697983092796,182,4260,95,0,100
1697983092903,182,4260,95,0,100
1697983093012,182,4260,95,0,100
1697983093125,182,4260,95,0,100
1697983093237,182,4260,95,0,100
1697983093347,182,4260,95,0,100
1697983093459,182,4260,95,0,100
1697983093571,182,4260,95,0,100
1697983093680,182,4260,95,0,100
1697983093790,182,4260,95,0,100
1697983093903,182,4260,95,0,100
1697983094012,182,4260,95,0,100
1697983094131,182,4260,95,0,100
1697983094246,182,4260,95,0,100
1697983094357,235,4260,170,0,100
1697983094469,235,4260,170,0,100
1697983094578,235,4260,170,0,100
1697983094689,235,4260,170,0,100
