datetime,cpu,mem,,
Mon Oct 16 16:06:15 GMT 2023,20,166024,,152960.6258
Mon Oct 16 16:06:16 GMT 2023,20,178792,,
Mon Oct 16 16:06:16 GMT 2023,20,187615,,
Mon Oct 16 16:06:17 GMT 2023,20,220261,,
Mon Oct 16 16:06:18 GMT 2023,20,203850,,
Mon Oct 16 16:06:19 GMT 2023,20,205132,,
Mon Oct 16 16:06:19 GMT 2023,20,205183,,
Mon Oct 16 16:06:20 GMT 2023,20,204937,,
Mon Oct 16 16:06:21 GMT 2023,20,205056,,
Mon Oct 16 16:06:22 GMT 2023,20,176714,,
Mon Oct 16 16:06:22 GMT 2023,20,167352,,
Mon Oct 16 16:06:23 GMT 2023,20,167396,,
Mon Oct 16 16:06:24 GMT 2023,20,163116,,
Mon Oct 16 16:06:24 GMT 2023,20,162537,,
Mon Oct 16 16:06:25 GMT 2023,20,162800,,
Mon Oct 16 16:06:26 GMT 2023,20,162902,,
Mon Oct 16 16:06:26 GMT 2023,20,163619,,
Mon Oct 16 16:06:27 GMT 2023,20,163546,,
Mon Oct 16 16:06:28 GMT 2023,20,163025,,
Mon Oct 16 16:06:29 GMT 2023,20,160422,,
Mon Oct 16 16:06:29 GMT 2023,20,159630,,
Mon Oct 16 16:06:30 GMT 2023,20,159781,,
Mon Oct 16 16:06:31 GMT 2023,20,159677,,
Mon Oct 16 16:06:31 GMT 2023,20,159892,,
Mon Oct 16 16:06:32 GMT 2023,20,159327,,
Mon Oct 16 16:06:33 GMT 2023,20,157251,,
Mon Oct 16 16:06:34 GMT 2023,20,153983,,
Mon Oct 16 16:06:34 GMT 2023,20,153783,,
Mon Oct 16 16:06:35 GMT 2023,20,153825,,
Mon Oct 16 16:06:36 GMT 2023,20,153893,,
Mon Oct 16 16:06:36 GMT 2023,20,152747,,
Mon Oct 16 16:06:37 GMT 2023,20,152758,,
Mon Oct 16 16:06:38 GMT 2023,20,152923,,
Mon Oct 16 16:06:38 GMT 2023,20,152596,,
Mon Oct 16 16:06:39 GMT 2023,20,152581,,
Mon Oct 16 16:06:40 GMT 2023,20,152508,,
Mon Oct 16 16:06:40 GMT 2023,20,152544,,
Mon Oct 16 16:06:41 GMT 2023,20,152560,,
Mon Oct 16 16:06:42 GMT 2023,20,152506,,
Mon Oct 16 16:06:42 GMT 2023,20,152493,,
Mon Oct 16 16:06:43 GMT 2023,20,152475,,
Mon Oct 16 16:06:44 GMT 2023,20,152820,,
Mon Oct 16 16:06:44 GMT 2023,20,150462,,
Mon Oct 16 16:06:45 GMT 2023,20,152292,,
Mon Oct 16 16:06:46 GMT 2023,20,150862,,
Mon Oct 16 16:06:46 GMT 2023,20,150775,,
Mon Oct 16 16:06:47 GMT 2023,20,152522,,
Mon Oct 16 16:06:48 GMT 2023,20,152096,,
Mon Oct 16 16:06:49 GMT 2023,20,152029,,
Mon Oct 16 16:06:49 GMT 2023,20,151808,,
Mon Oct 16 16:06:50 GMT 2023,20,151825,,
Mon Oct 16 16:06:51 GMT 2023,20,151171,,
Mon Oct 16 16:06:51 GMT 2023,20,150811,,
Mon Oct 16 16:06:52 GMT 2023,20,150462,,
Mon Oct 16 16:06:53 GMT 2023,20,150460,,
Mon Oct 16 16:06:53 GMT 2023,20,150334,,
Mon Oct 16 16:06:54 GMT 2023,20,150197,,
