datetime,cpu,mem,,
Mon Oct 16 14:51:17 GMT 2023,51,156943,,155840.9933
Mon Oct 16 14:51:17 GMT 2023,51,169797,,
Mon Oct 16 14:51:18 GMT 2023,51,182088,,
Mon Oct 16 14:51:19 GMT 2023,51,207430,,
Mon Oct 16 14:51:20 GMT 2023,51,202948,,
Mon Oct 16 14:51:20 GMT 2023,51,199830,,
Mon Oct 16 14:51:21 GMT 2023,51,199826,,
Mon Oct 16 14:51:22 GMT 2023,51,198113,,
Mon Oct 16 14:51:22 GMT 2023,51,197601,,
Mon Oct 16 14:51:23 GMT 2023,51,173057,,
Mon Oct 16 14:51:24 GMT 2023,51,169617,,
Mon Oct 16 14:51:25 GMT 2023,51,168893,,
Mon Oct 16 14:51:26 GMT 2023,51,164059,,
Mon Oct 16 14:51:26 GMT 2023,51,163708,,
Mon Oct 16 14:51:27 GMT 2023,51,163806,,
Mon Oct 16 14:51:28 GMT 2023,51,164064,,
Mon Oct 16 14:51:29 GMT 2023,51,164099,,
Mon Oct 16 14:51:29 GMT 2023,51,163890,,
Mon Oct 16 14:51:30 GMT 2023,51,161273,,
Mon Oct 16 14:51:31 GMT 2023,51,161341,,
Mon Oct 16 14:51:31 GMT 2023,51,161000,,
Mon Oct 16 14:51:32 GMT 2023,51,161034,,
Mon Oct 16 14:51:33 GMT 2023,51,161022,,
Mon Oct 16 14:51:33 GMT 2023,51,161218,,
Mon Oct 16 14:51:34 GMT 2023,51,161226,,
Mon Oct 16 14:51:35 GMT 2023,51,161404,,
Mon Oct 16 14:51:35 GMT 2023,51,161302,,
Mon Oct 16 14:51:36 GMT 2023,51,160688,,
Mon Oct 16 14:51:37 GMT 2023,51,160467,,
Mon Oct 16 14:51:38 GMT 2023,51,158461,,
Mon Oct 16 14:51:38 GMT 2023,51,158415,,
Mon Oct 16 14:51:39 GMT 2023,51,158446,,
Mon Oct 16 14:51:40 GMT 2023,51,158416,,
Mon Oct 16 14:51:40 GMT 2023,51,158749,,
Mon Oct 16 14:51:41 GMT 2023,51,158541,,
Mon Oct 16 14:51:42 GMT 2023,51,158558,,
Mon Oct 16 14:51:42 GMT 2023,51,158164,,
Mon Oct 16 14:51:43 GMT 2023,51,157987,,
Mon Oct 16 14:51:44 GMT 2023,51,158046,,
Mon Oct 16 14:51:44 GMT 2023,51,158035,,
Mon Oct 16 14:51:45 GMT 2023,51,158231,,
Mon Oct 16 14:51:46 GMT 2023,51,158186,,
Mon Oct 16 14:51:46 GMT 2023,51,158213,,
Mon Oct 16 14:51:47 GMT 2023,51,159238,,
Mon Oct 16 14:51:48 GMT 2023,51,159146,,
Mon Oct 16 14:51:49 GMT 2023,51,159994,,
Mon Oct 16 14:51:49 GMT 2023,51,159937,,
Mon Oct 16 14:51:50 GMT 2023,51,159966,,
Mon Oct 16 14:51:51 GMT 2023,51,160146,,
Mon Oct 16 14:51:51 GMT 2023,51,160036,,
Mon Oct 16 14:51:52 GMT 2023,51,160079,,
Mon Oct 16 14:51:53 GMT 2023,51,160099,,
Mon Oct 16 14:51:53 GMT 2023,51,160107,,
Mon Oct 16 14:51:54 GMT 2023,51,160184,,
Mon Oct 16 14:51:55 GMT 2023,51,160232,,
Mon Oct 16 14:51:56 GMT 2023,51,160462,,
Mon Oct 16 14:51:56 GMT 2023,51,160335,,
Mon Oct 16 14:51:57 GMT 2023,51,160219,,
Mon Oct 16 14:51:58 GMT 2023,51,159943,,
Mon Oct 16 14:51:58 GMT 2023,51,159971,,
Mon Oct 16 14:51:59 GMT 2023,51,159907,,
Mon Oct 16 14:52:00 GMT 2023,51,159263,,
Mon Oct 16 14:52:00 GMT 2023,51,159210,,
Mon Oct 16 14:52:01 GMT 2023,51,159140,,
Mon Oct 16 14:52:02 GMT 2023,51,159122,,
Mon Oct 16 14:52:02 GMT 2023,51,158894,,
Mon Oct 16 14:52:03 GMT 2023,51,158683,,
Mon Oct 16 14:52:04 GMT 2023,51,158487,,
Mon Oct 16 14:52:04 GMT 2023,51,158382,,
Mon Oct 16 14:52:05 GMT 2023,51,158049,,
Mon Oct 16 14:52:06 GMT 2023,51,158255,,
Mon Oct 16 14:52:07 GMT 2023,51,157994,,
Mon Oct 16 14:52:07 GMT 2023,51,157615,,
Mon Oct 16 14:52:08 GMT 2023,51,157487,,
Mon Oct 16 14:52:09 GMT 2023,51,157414,,
Mon Oct 16 14:52:09 GMT 2023,51,157374,,
Mon Oct 16 14:52:10 GMT 2023,51,157309,,
Mon Oct 16 14:52:11 GMT 2023,51,156757,,
Mon Oct 16 14:52:11 GMT 2023,51,147574,,
Mon Oct 16 14:52:12 GMT 2023,51,146826,,
Mon Oct 16 14:52:13 GMT 2023,51,146439,,
Mon Oct 16 14:52:13 GMT 2023,51,146339,,
Mon Oct 16 14:52:14 GMT 2023,51,147099,,
Mon Oct 16 14:52:15 GMT 2023,51,146906,,
Mon Oct 16 14:52:15 GMT 2023,51,146709,,
Mon Oct 16 14:52:16 GMT 2023,51,147037,,
Mon Oct 16 14:52:17 GMT 2023,51,148839,,
Mon Oct 16 14:52:18 GMT 2023,51,149333,,
Mon Oct 16 14:52:18 GMT 2023,51,149194,,
Mon Oct 16 14:52:19 GMT 2023,51,149070,,
Mon Oct 16 14:52:20 GMT 2023,51,148862,,
Mon Oct 16 14:52:20 GMT 2023,51,148770,,
Mon Oct 16 14:52:21 GMT 2023,51,148844,,
Mon Oct 16 14:52:22 GMT 2023,51,149003,,
Mon Oct 16 14:52:22 GMT 2023,51,148425,,
Mon Oct 16 14:52:23 GMT 2023,51,147842,,
Mon Oct 16 14:52:24 GMT 2023,51,147467,,
Mon Oct 16 14:52:24 GMT 2023,51,147271,,
Mon Oct 16 14:52:25 GMT 2023,51,146777,,
Mon Oct 16 14:52:26 GMT 2023,51,146593,,
Mon Oct 16 14:52:27 GMT 2023,51,146142,,
Mon Oct 16 14:52:27 GMT 2023,51,146183,,
Mon Oct 16 14:52:28 GMT 2023,51,146272,,
Mon Oct 16 14:52:29 GMT 2023,51,146333,,
Mon Oct 16 14:52:29 GMT 2023,51,146368,,
Mon Oct 16 14:52:30 GMT 2023,51,145685,,
Mon Oct 16 14:52:31 GMT 2023,51,145280,,
Mon Oct 16 14:52:31 GMT 2023,51,144858,,
Mon Oct 16 14:52:32 GMT 2023,51,144688,,
Mon Oct 16 14:52:33 GMT 2023,51,144211,,
Mon Oct 16 14:52:33 GMT 2023,51,143821,,
Mon Oct 16 14:52:34 GMT 2023,51,143547,,
Mon Oct 16 14:52:34 GMT 2023,51,149687,,
Mon Oct 16 14:52:35 GMT 2023,51,149278,,
Mon Oct 16 14:52:36 GMT 2023,51,149386,,
Mon Oct 16 14:52:36 GMT 2023,51,149367,,
Mon Oct 16 14:52:37 GMT 2023,51,149401,,
Mon Oct 16 14:52:38 GMT 2023,51,149456,,
Mon Oct 16 14:52:38 GMT 2023,51,149488,,
Mon Oct 16 14:52:39 GMT 2023,51,149544,,
Mon Oct 16 14:52:40 GMT 2023,51,150168,,
Mon Oct 16 14:52:40 GMT 2023,51,150398,,
Mon Oct 16 14:52:41 GMT 2023,51,151060,,
Mon Oct 16 14:52:42 GMT 2023,51,151049,,
Mon Oct 16 14:52:42 GMT 2023,51,151093,,
Mon Oct 16 14:52:43 GMT 2023,51,151123,,
Mon Oct 16 14:52:44 GMT 2023,51,151192,,
Mon Oct 16 14:52:44 GMT 2023,51,151208,,
Mon Oct 16 14:52:45 GMT 2023,51,151229,,
Mon Oct 16 14:52:46 GMT 2023,51,151304,,
Mon Oct 16 14:52:46 GMT 2023,51,151414,,
Mon Oct 16 14:52:47 GMT 2023,51,151317,,
Mon Oct 16 14:52:48 GMT 2023,51,151240,,
Mon Oct 16 14:52:48 GMT 2023,51,151258,,
Mon Oct 16 14:52:49 GMT 2023,51,151330,,
Mon Oct 16 14:52:50 GMT 2023,51,151360,,
Mon Oct 16 14:52:51 GMT 2023,51,151416,,
Mon Oct 16 14:52:51 GMT 2023,51,151466,,
Mon Oct 16 14:52:52 GMT 2023,51,151517,,
Mon Oct 16 14:52:53 GMT 2023,51,151780,,
Mon Oct 16 14:52:53 GMT 2023,51,151659,,
Mon Oct 16 14:52:54 GMT 2023,51,151701,,
Mon Oct 16 14:52:55 GMT 2023,51,151731,,
Mon Oct 16 14:52:55 GMT 2023,51,151822,,
Mon Oct 16 14:52:56 GMT 2023,51,151866,,
Mon Oct 16 14:52:57 GMT 2023,51,151875,,
Mon Oct 16 14:52:57 GMT 2023,51,151905,,
Mon Oct 16 14:52:58 GMT 2023,51,151967,,
Mon Oct 16 14:52:59 GMT 2023,51,152144,,
Mon Oct 16 14:52:59 GMT 2023,51,149524,,
Mon Oct 16 14:53:00 GMT 2023,51,149246,,
