datetime,cpu,mem,,
Mon Oct 16 15:11:43 GMT 2023,34,168576,,109508.6756
Mon Oct 16 15:11:44 GMT 2023,34,187261,,
Mon Oct 16 15:11:44 GMT 2023,34,191269,,
Mon Oct 16 15:11:45 GMT 2023,34,215795,,
Mon Oct 16 15:11:46 GMT 2023,34,208716,,
Mon Oct 16 15:11:47 GMT 2023,34,208625,,
Mon Oct 16 15:11:47 GMT 2023,34,210004,,
Mon Oct 16 15:11:48 GMT 2023,34,206784,,
Mon Oct 16 15:11:49 GMT 2023,34,208346,,
Mon Oct 16 15:11:50 GMT 2023,34,171560,,
Mon Oct 16 15:11:51 GMT 2023,34,163776,,
Mon Oct 16 15:11:52 GMT 2023,34,156953,,
Mon Oct 16 15:11:52 GMT 2023,34,156686,,
Mon Oct 16 15:11:53 GMT 2023,34,138572,,
Mon Oct 16 15:11:54 GMT 2023,34,133641,,
Mon Oct 16 15:11:54 GMT 2023,34,132186,,
Mon Oct 16 15:11:55 GMT 2023,34,132372,,
Mon Oct 16 15:11:56 GMT 2023,34,108127,,
Mon Oct 16 15:11:57 GMT 2023,34,104083,,
Mon Oct 16 15:11:58 GMT 2023,34,103860,,
Mon Oct 16 15:11:58 GMT 2023,34,99363,,
Mon Oct 16 15:11:59 GMT 2023,34,99264,,
Mon Oct 16 15:12:00 GMT 2023,34,94376,,
Mon Oct 16 15:12:00 GMT 2023,34,94441,,
Mon Oct 16 15:12:01 GMT 2023,34,95530,,
Mon Oct 16 15:12:02 GMT 2023,34,95372,,
Mon Oct 16 15:12:03 GMT 2023,34,94874,,
Mon Oct 16 15:12:03 GMT 2023,34,94408,,
Mon Oct 16 15:12:04 GMT 2023,34,93513,,
Mon Oct 16 15:12:05 GMT 2023,34,93302,,
Mon Oct 16 15:12:05 GMT 2023,34,93172,,
Mon Oct 16 15:12:06 GMT 2023,34,92620,,
Mon Oct 16 15:12:07 GMT 2023,34,92848,,
Mon Oct 16 15:12:07 GMT 2023,34,92060,,
Mon Oct 16 15:12:08 GMT 2023,34,91789,,
Mon Oct 16 15:12:09 GMT 2023,34,91279,,
Mon Oct 16 15:12:09 GMT 2023,34,91050,,
Mon Oct 16 15:12:10 GMT 2023,34,90440,,
Mon Oct 16 15:12:11 GMT 2023,34,89614,,
Mon Oct 16 15:12:11 GMT 2023,34,88107,,
Mon Oct 16 15:12:12 GMT 2023,34,87477,,
Mon Oct 16 15:12:13 GMT 2023,34,87292,,
Mon Oct 16 15:12:14 GMT 2023,34,88452,,
Mon Oct 16 15:12:14 GMT 2023,34,87621,,
Mon Oct 16 15:12:15 GMT 2023,34,89468,,
Mon Oct 16 15:12:16 GMT 2023,34,79330,,
Mon Oct 16 15:12:16 GMT 2023,34,79275,,
Mon Oct 16 15:12:17 GMT 2023,34,79327,,
Mon Oct 16 15:12:18 GMT 2023,34,79135,,
Mon Oct 16 15:12:18 GMT 2023,34,79159,,
Mon Oct 16 15:12:19 GMT 2023,34,79203,,
Mon Oct 16 15:12:20 GMT 2023,34,79054,,
Mon Oct 16 15:12:20 GMT 2023,34,79095,,
Mon Oct 16 15:12:21 GMT 2023,34,79134,,
Mon Oct 16 15:12:22 GMT 2023,34,79184,,
Mon Oct 16 15:12:23 GMT 2023,34,79234,,
