datetime,cpu,mem,,
Mon Oct 16 15:18:32 GMT 2023,17,135746,,166169.0646
Mon Oct 16 15:18:33 GMT 2023,17,152213,,
Mon Oct 16 15:18:33 GMT 2023,17,153281,,
Mon Oct 16 15:18:34 GMT 2023,17,152873,,
Mon Oct 16 15:18:35 GMT 2023,17,152842,,
Mon Oct 16 15:18:35 GMT 2023,17,152894,,
Mon Oct 16 15:18:36 GMT 2023,17,152883,,
Mon Oct 16 15:18:36 GMT 2023,2.1,153356,,
Mon Oct 16 15:18:37 GMT 2023,2.1,153403,,
Mon Oct 16 15:18:38 GMT 2023,2.1,158731,,
Mon Oct 16 15:18:38 GMT 2023,2.1,158401,,
Mon Oct 16 15:18:39 GMT 2023,2.1,158372,,
Mon Oct 16 15:18:39 GMT 2023,2.1,158410,,
Mon Oct 16 15:18:40 GMT 2023,2.1,158459,,
Mon Oct 16 15:18:41 GMT 2023,2.1,158493,,
Mon Oct 16 15:18:41 GMT 2023,2.1,158527,,
Mon Oct 16 15:18:42 GMT 2023,2.1,158574,,
Mon Oct 16 15:18:42 GMT 2023,2.1,158643,,
Mon Oct 16 15:18:43 GMT 2023,2.1,158709,,
Mon Oct 16 15:18:44 GMT 2023,2.1,158742,,
Mon Oct 16 15:18:44 GMT 2023,2.1,158782,,
Mon Oct 16 15:18:45 GMT 2023,2.1,158828,,
Mon Oct 16 15:18:45 GMT 2023,2.1,158834,,
Mon Oct 16 15:18:46 GMT 2023,2.1,158891,,
Mon Oct 16 15:18:47 GMT 2023,2.1,158927,,
Mon Oct 16 15:18:47 GMT 2023,2.1,158974,,
Mon Oct 16 15:18:48 GMT 2023,2.1,158836,,
Mon Oct 16 15:18:48 GMT 2023,2.1,158883,,
Mon Oct 16 15:18:49 GMT 2023,2.1,158922,,
Mon Oct 16 15:18:50 GMT 2023,2.1,158971,,
Mon Oct 16 15:18:50 GMT 2023,2.1,159008,,
Mon Oct 16 15:18:51 GMT 2023,2.1,159054,,
Mon Oct 16 15:18:51 GMT 2023,2.1,159096,,
Mon Oct 16 15:18:52 GMT 2023,2.1,159140,,
Mon Oct 16 15:18:53 GMT 2023,2.1,159363,,
Mon Oct 16 15:18:53 GMT 2023,2.1,159219,,
Mon Oct 16 15:18:54 GMT 2023,2.1,159271,,
Mon Oct 16 15:18:54 GMT 2023,2.1,159310,,
Mon Oct 16 15:18:55 GMT 2023,2.1,159362,,
Mon Oct 16 15:18:56 GMT 2023,2.1,159400,,
Mon Oct 16 15:18:56 GMT 2023,2.1,159456,,
Mon Oct 16 15:18:57 GMT 2023,2.1,159487,,
Mon Oct 16 15:18:58 GMT 2023,2.1,159537,,
Mon Oct 16 15:18:59 GMT 2023,2.1,159576,,
